#  E (eV)   dos(E)     Int dos(E) EFermi =   -3.219 eV
 -24.599  0.2858E-80  0.4000E+01
 -24.589  0.2856E-80  0.4000E+01
 -24.579  0.2854E-80  0.4000E+01
 -24.569  0.2853E-80  0.4000E+01
 -24.559  0.2851E-80  0.4000E+01
 -24.549  0.2849E-80  0.4000E+01
 -24.539  0.2847E-80  0.4000E+01
 -24.529  0.2845E-80  0.4000E+01
 -24.519  0.2844E-80  0.4000E+01
 -24.509  0.2842E-80  0.4000E+01
 -24.499  0.2840E-80  0.4000E+01
 -24.489  0.2838E-80  0.4000E+01
 -24.479  0.2836E-80  0.4000E+01
 -24.469  0.2835E-80  0.4000E+01
 -24.459  0.2833E-80  0.4000E+01
 -24.449  0.2831E-80  0.4000E+01
 -24.439  0.2829E-80  0.4000E+01
 -24.429  0.2828E-80  0.4000E+01
 -24.419  0.2826E-80  0.4000E+01
 -24.409  0.2824E-80  0.4000E+01
 -24.399  0.2822E-80  0.4000E+01
 -24.389  0.2820E-80  0.4000E+01
 -24.379  0.2819E-80  0.4000E+01
 -24.369  0.2817E-80  0.4000E+01
 -24.359  0.2815E-80  0.4000E+01
 -24.349  0.2813E-80  0.4000E+01
 -24.339  0.2811E-80  0.4000E+01
 -24.329  0.2810E-80  0.4000E+01
 -24.319  0.2808E-80  0.4000E+01
 -24.309  0.2806E-80  0.4000E+01
 -24.299  0.2804E-80  0.4000E+01
 -24.289  0.2802E-80  0.4000E+01
 -24.279  0.2801E-80  0.4000E+01
 -24.269  0.2799E-80  0.4000E+01
 -24.259  0.2797E-80  0.4000E+01
 -24.249  0.2795E-80  0.4000E+01
 -24.239  0.2794E-80  0.4000E+01
 -24.229  0.2792E-80  0.4000E+01
 -24.219  0.2790E-80  0.4000E+01
 -24.209  0.2788E-80  0.4000E+01
 -24.199  0.2786E-80  0.4000E+01
 -24.189  0.2785E-80  0.4000E+01
 -24.179  0.2783E-80  0.4000E+01
 -24.169  0.2781E-80  0.4000E+01
 -24.159  0.2779E-80  0.4000E+01
 -24.149  0.2777E-80  0.4000E+01
 -24.139  0.2776E-80  0.4000E+01
 -24.129  0.2774E-80  0.4000E+01
 -24.119  0.2772E-80  0.4000E+01
 -24.109  0.2770E-80  0.4000E+01
 -24.099  0.2768E-80  0.4000E+01
 -24.089  0.2767E-80  0.4000E+01
 -24.079  0.2765E-80  0.4000E+01
 -24.069  0.2763E-80  0.4000E+01
 -24.059  0.2761E-80  0.4000E+01
 -24.049  0.2760E-80  0.4000E+01
 -24.039  0.2758E-80  0.4000E+01
 -24.029  0.2756E-80  0.4000E+01
 -24.019  0.2754E-80  0.4000E+01
 -24.009  0.2752E-80  0.4000E+01
 -23.999  0.2751E-80  0.4000E+01
 -23.989  0.2749E-80  0.4000E+01
 -23.979  0.2747E-80  0.4000E+01
 -23.969  0.2745E-80  0.4000E+01
 -23.959  0.2743E-80  0.4000E+01
 -23.949  0.2742E-80  0.4000E+01
 -23.939  0.2740E-80  0.4000E+01
 -23.929  0.2738E-80  0.4000E+01
 -23.919  0.2736E-80  0.4000E+01
 -23.909  0.2734E-80  0.4000E+01
 -23.899  0.2733E-80  0.4000E+01
 -23.889  0.2731E-80  0.4000E+01
 -23.879  0.2729E-80  0.4000E+01
 -23.869  0.2727E-80  0.4000E+01
 -23.859  0.2726E-80  0.4000E+01
 -23.849  0.2724E-80  0.4000E+01
 -23.839  0.2722E-80  0.4000E+01
 -23.829  0.2720E-80  0.4000E+01
 -23.819  0.2718E-80  0.4000E+01
 -23.809  0.2717E-80  0.4000E+01
 -23.799  0.2715E-80  0.4000E+01
 -23.789  0.2713E-80  0.4000E+01
 -23.779  0.2711E-80  0.4000E+01
 -23.769  0.2709E-80  0.4000E+01
 -23.759  0.2708E-80  0.4000E+01
 -23.749  0.2706E-80  0.4000E+01
 -23.739  0.2704E-80  0.4000E+01
 -23.729  0.2702E-80  0.4000E+01
 -23.719  0.2700E-80  0.4000E+01
 -23.709  0.2699E-80  0.4000E+01
 -23.699  0.2697E-80  0.4000E+01
 -23.689  0.2695E-80  0.4000E+01
 -23.679  0.2693E-80  0.4000E+01
 -23.669  0.2692E-80  0.4000E+01
 -23.659  0.2690E-80  0.4000E+01
 -23.649  0.2688E-80  0.4000E+01
 -23.639  0.2686E-80  0.4000E+01
 -23.629  0.2684E-80  0.4000E+01
 -23.619  0.2683E-80  0.4000E+01
 -23.609  0.2681E-80  0.4000E+01
 -23.599  0.2679E-80  0.4000E+01
 -23.589  0.2677E-80  0.4000E+01
 -23.579  0.2675E-80  0.4000E+01
 -23.569  0.2674E-80  0.4000E+01
 -23.559  0.2672E-80  0.4000E+01
 -23.549  0.2670E-80  0.4000E+01
 -23.539  0.2668E-80  0.4000E+01
 -23.529  0.2666E-80  0.4000E+01
 -23.519  0.2665E-80  0.4000E+01
 -23.509  0.2663E-80  0.4000E+01
 -23.499  0.2661E-80  0.4000E+01
 -23.489  0.2659E-80  0.4000E+01
 -23.479  0.2658E-80  0.4000E+01
 -23.469  0.2656E-80  0.4000E+01
 -23.459  0.2654E-80  0.4000E+01
 -23.449  0.2652E-80  0.4000E+01
 -23.439  0.2650E-80  0.4000E+01
 -23.429  0.2649E-80  0.4000E+01
 -23.419  0.2647E-80  0.4000E+01
 -23.409  0.2645E-80  0.4000E+01
 -23.399  0.2643E-80  0.4000E+01
 -23.389  0.2641E-80  0.4000E+01
 -23.379  0.2640E-80  0.4000E+01
 -23.369  0.2638E-80  0.4000E+01
 -23.359  0.2636E-80  0.4000E+01
 -23.349  0.2634E-80  0.4000E+01
 -23.339  0.2632E-80  0.4000E+01
 -23.329  0.2631E-80  0.4000E+01
 -23.319  0.2629E-80  0.4000E+01
 -23.309  0.2627E-80  0.4000E+01
 -23.299  0.2625E-80  0.4000E+01
 -23.289  0.2624E-80  0.4000E+01
 -23.279  0.2622E-80  0.4000E+01
 -23.269  0.2620E-80  0.4000E+01
 -23.259  0.2618E-80  0.4000E+01
 -23.249  0.2616E-80  0.4000E+01
 -23.239  0.2615E-80  0.4000E+01
 -23.229  0.2613E-80  0.4000E+01
 -23.219  0.2611E-80  0.4000E+01
 -23.209  0.2609E-80  0.4000E+01
 -23.199  0.2607E-80  0.4000E+01
 -23.189  0.2606E-80  0.4000E+01
 -23.179  0.2604E-80  0.4000E+01
 -23.169  0.2602E-80  0.4000E+01
 -23.159  0.2600E-80  0.4000E+01
